itemId,supplierId,Cost Price,Supplier SKU
0994bfeb-55ab-49f6-b25f-f9aa9a48cd08,c7a67874-98d0-45f4-abd2-d803277aebbd,398,DOR1300
5d42b005-132d-43e9-b560-97053884e70e,c7a67874-98d0-45f4-abd2-d803277aebbd,318,DOR1367
2db024ed-53c1-489b-8aa8-c1efbc3772c7,c7a67874-98d0-45f4-abd2-d803277aebbd,370,DOR1399
aa45be1c-4ae4-44b3-9a33-6b5045a97c8d,c7a67874-98d0-45f4-abd2-d803277aebbd,336,DOR1399
08e3c485-c3b8-4281-939b-0851220132f4,c7a67874-98d0-45f4-abd2-d803277aebbd,638,DOR1500
d34247a3-9145-4f10-929a-e24e2e9f2fdf,c7a67874-98d0-45f4-abd2-d803277aebbd,598,DOR1599
2270f2f1-63fb-404e-b0af-52628514bcf5,c7a67874-98d0-45f4-abd2-d803277aebbd,50,DOU0375
8e2e944c-d200-4796-aede-398a33e999fb,c7a67874-98d0-45f4-abd2-d803277aebbd,74,DOU0575
8bc3e5e1-6d37-455b-af1f-a9cc6cc203fd,c7a67874-98d0-45f4-abd2-d803277aebbd,20,DOU0775
61ad387f-2bc9-4f4a-9ec5-550c28a21a0d,c7a67874-98d0-45f4-abd2-d803277aebbd,29.6,DOU0975
58b3cdd6-63e4-4433-8137-e6f1ec5df4d7,c7a67874-98d0-45f4-abd2-d803277aebbd,12.5,DOV5246
8a47d2c6-c7a7-415b-9342-9babcd8ebae8,c7a67874-98d0-45f4-abd2-d803277aebbd,12.5,DOV5250
355d827c-dfee-4f9c-b6f5-5a1cad9c1ee5,c7a67874-98d0-45f4-abd2-d803277aebbd,18,DOY1635
43d1c2ea-0c0d-4767-9850-e224bec21be6,c7a67874-98d0-45f4-abd2-d803277aebbd,11.25,DRA4050
16b98074-df7c-4d1b-93ee-12d392091177,c7a67874-98d0-45f4-abd2-d803277aebbd,40,DRM4072-BZ
06a07c59-47d8-4560-9582-7486ed81c47b,c7a67874-98d0-45f4-abd2-d803277aebbd,40,DRM4515
acc65b93-8323-448b-a4d9-494220f639c0,c7a67874-98d0-45f4-abd2-d803277aebbd,56,DRM5072-BZ
3038df6e-59cd-4a28-af5c-0ec7debb6315,c7a67874-98d0-45f4-abd2-d803277aebbd,30,DUA5350
1c8a2211-54db-497c-bae1-379242210fcf,c7a67874-98d0-45f4-abd2-d803277aebbd,38,DUB0350-LED
a23458c1-98d3-415b-9712-d4c91f288bda,c7a67874-98d0-45f4-abd2-d803277aebbd,58,DUB0550-LED
3cd8252d-6052-47a3-b206-dcc83fed81db,c7a67874-98d0-45f4-abd2-d803277aebbd,17,DUB0750-LED
59530fe9-708a-4de5-ab54-db91275e6856,c7a67874-98d0-45f4-abd2-d803277aebbd,15.2,DUL2122
4adf23d3-d6e3-464e-9259-b13950aa0076,c7a67874-98d0-45f4-abd2-d803277aebbd,48,DUN4933
57fd3e82-109d-41ac-979c-211f0ef67ee9,c7a67874-98d0-45f4-abd2-d803277aebbd,44,DUV1522
36e4b384-21f3-4080-a85e-0dde10699c33,c7a67874-98d0-45f4-abd2-d803277aebbd,58,DUX0150
b06270d7-85cc-4000-b213-6bfa7ddeecf9,c7a67874-98d0-45f4-abd2-d803277aebbd,58,DUX0175
8053f0bf-cb33-4efe-b8fb-556624812e8f,c7a67874-98d0-45f4-abd2-d803277aebbd,31.4,DUX6550
0f357a7e-c8f9-40d8-a929-167ca863b805,c7a67874-98d0-45f4-abd2-d803277aebbd,31.4,DUX6575
5923f984-a7f5-48db-a09d-ca578869fc26,c7a67874-98d0-45f4-abd2-d803277aebbd,30,DWA4222
40d5f300-5334-42e4-be69-39ba93c67419,c7a67874-98d0-45f4-abd2-d803277aebbd,34,DYN0123
336bf0cf-7bde-42a9-8e0c-5485d4d67569,c7a67874-98d0-45f4-abd2-d803277aebbd,34,DYN0133
55e4afb0-2121-4569-981c-cc37ab178984,c7a67874-98d0-45f4-abd2-d803277aebbd,34,DYN0161
201dab87-d151-4d93-bf1f-a38304dc4b9d,c7a67874-98d0-45f4-abd2-d803277aebbd,38,DYN0164
ee1bb6bd-cfd0-4199-883d-4110d35b0573,c7a67874-98d0-45f4-abd2-d803277aebbd,50,DYN0333
b10021a8-0ae6-41af-a15b-8b9b3354c011,c7a67874-98d0-45f4-abd2-d803277aebbd,50,DYN0361
80d8e511-125e-4600-9b35-d646d4534b36,c7a67874-98d0-45f4-abd2-d803277aebbd,58,DYN0364
37fd3ad6-8a58-455b-beee-c4bb1e754c41,c7a67874-98d0-45f4-abd2-d803277aebbd,34,DYN0722
11d50f59-a169-4b7a-a741-768a549651af,c7a67874-98d0-45f4-abd2-d803277aebbd,37.4,DYN0737
5bd96b37-86f9-4cc2-90a7-ca7bc7e970ed,c7a67874-98d0-45f4-abd2-d803277aebbd,34,DYN0761
da941618-53be-447c-85c7-ffa762d721f0,c7a67874-98d0-45f4-abd2-d803277aebbd,44,DYN8661
7594f09f-538d-40ae-a1e2-5ea6801706cc,c7a67874-98d0-45f4-abd2-d803277aebbd,114,EAL0112
391834fc-83cc-47ab-8696-ee114666e8a8,c7a67874-98d0-45f4-abd2-d803277aebbd,114,EAL8639
77c5d8e7-8bff-458b-b98f-3d23d49a02c6,c7a67874-98d0-45f4-abd2-d803277aebbd,58,EAS4943
83a440f8-f4b6-4e2f-a749-c8f2f5c3de8c,c7a67874-98d0-45f4-abd2-d803277aebbd,58,EAS4947
bb6b86a8-fe9f-4baf-acc1-68a3b919d7dc,c7a67874-98d0-45f4-abd2-d803277aebbd,30,EAT4239
073a6a52-4cc7-4d9f-85b9-a13fb045d0c6,c7a67874-98d0-45f4-abd2-d803277aebbd,62,EAT4939
51194f33-495e-495b-badd-58078c929680,c7a67874-98d0-45f4-abd2-d803277aebbd,52,EDA0450
05c1fd61-192a-4eca-a965-6d99d9a83641,c7a67874-98d0-45f4-abd2-d803277aebbd,15.4,EDA0750
508bdeab-b902-42a9-b268-c0bc239faacd,c7a67874-98d0-45f4-abd2-d803277aebbd,24,EDG072
3105ff91-d307-4634-91ca-7e900e9656ec,c7a67874-98d0-45f4-abd2-d803277aebbd,6.4,EDI0932
41ebc246-22fa-4ea0-91eb-4242cea37f5d,c7a67874-98d0-45f4-abd2-d803277aebbd,6.4,EDI0935
a6e1d18d-9677-4415-832a-6bc74ad1293d,c7a67874-98d0-45f4-abd2-d803277aebbd,18.5,EDI4150
6bbd7f40-23ca-4834-be1f-9984991369d5,c7a67874-98d0-45f4-abd2-d803277aebbd,18.5,EDI4175
0be37968-72f3-4ac1-bcca-405185d98a2e,c7a67874-98d0-45f4-abd2-d803277aebbd,46,EDO8461-P
255c2f86-19e8-432c-b059-07dc52ae0385,c7a67874-98d0-45f4-abd2-d803277aebbd,23.4,EDU0746
6a28e58a-bdbc-4461-bbf2-2f91bf4dcb87,c7a67874-98d0-45f4-abd2-d803277aebbd,42,EDU4246
45d1df61-b113-46bf-a76b-dfc4516e5fe9,c7a67874-98d0-45f4-abd2-d803277aebbd,18.4,EDW6533
311a187d-c322-446e-bcb9-a2e85b7bcd13,c7a67874-98d0-45f4-abd2-d803277aebbd,14,EFF4123
08ade8eb-4d8b-46f3-afb8-aef342989bd9,c7a67874-98d0-45f4-abd2-d803277aebbd,14,EFF4124
9186f325-ea8e-43e7-be94-7de2f817e80d,c7a67874-98d0-45f4-abd2-d803277aebbd,14,EFF4139
a82f7b11-31ec-4f22-ab66-02a06153625b,c7a67874-98d0-45f4-abd2-d803277aebbd,19.6,EGH1522
56fd3126-6b43-4736-bfe4-a3e05c7c68ac,c7a67874-98d0-45f4-abd2-d803277aebbd,19.6,EGH1532
994d1855-3e56-410d-8dac-767bd182c31f,c7a67874-98d0-45f4-abd2-d803277aebbd,28,EGI4232
96a890d0-23ae-4612-ac1e-e056cdb3a587,c7a67874-98d0-45f4-abd2-d803277aebbd,34,EGO4221
135d2b3c-5e2f-41f6-84e0-9b1a5ffd0755,c7a67874-98d0-45f4-abd2-d803277aebbd,36,ELA4203
6b3c5f8d-9c62-4dc1-bb0c-eee1bd366647,c7a67874-98d0-45f4-abd2-d803277aebbd,48,ELB0550
1cc03e02-7eda-4ab6-9e52-f34752da2d37,c7a67874-98d0-45f4-abd2-d803277aebbd,12.8,ELB0750
89fcdb40-e6e8-4140-8240-f46ba6b759de,c7a67874-98d0-45f4-abd2-d803277aebbd,20.8,ELB0950
717cf97d-5674-4034-8700-081f340cc842,c7a67874-98d0-45f4-abd2-d803277aebbd,12,ELF4150
b3d13569-8d16-49c6-aa2e-855a4d36bfb1,c7a67874-98d0-45f4-abd2-d803277aebbd,12,ELF4175
3bbc304a-ecbc-4315-931c-d9280ccba265,c7a67874-98d0-45f4-abd2-d803277aebbd,10.8,ELI4232RS-X
48a2e0af-e500-4b27-9a4b-a61fb35b4540,c7a67874-98d0-45f4-abd2-d803277aebbd,46,ELI4232-X
3e4ba10d-ab93-4225-b1b1-9e9891d3a386,c7a67874-98d0-45f4-abd2-d803277aebbd,48,ELK0346
3f057705-e5ee-47f7-968c-15cd7f68bf48,c7a67874-98d0-45f4-abd2-d803277aebbd,62,ELK0546
803dc3b5-d625-4b48-b566-b30203b4fbe5,c7a67874-98d0-45f4-abd2-d803277aebbd,12,ELM0750
bfa89528-4101-4cb1-bd30-4335bf4cbebd,c7a67874-98d0-45f4-abd2-d803277aebbd,34,ELM5350
16aed8d6-e071-480d-b703-788833a95bbe,c7a67874-98d0-45f4-abd2-d803277aebbd,58,ELM6450
9a8376e9-3fe6-4488-b17e-5549d27fddcd,c7a67874-98d0-45f4-abd2-d803277aebbd,17,ELO0910
4b29216c-7467-4e25-97a1-a669b34627ae,c7a67874-98d0-45f4-abd2-d803277aebbd,68,ELO1310
b7e857c5-89a9-41ac-bdfe-bbf3c821c3e3,c7a67874-98d0-45f4-abd2-d803277aebbd,21,ELS4223
5b2dcb44-c32d-44fb-bc44-cbd021143c59,c7a67874-98d0-45f4-abd2-d803277aebbd,23,ELS4239
5c9461b3-339e-4b70-b0d7-60823fa9170e,c7a67874-98d0-45f4-abd2-d803277aebbd,94,ELY0350
02747769-2d4f-4915-aa43-b8431323a935,c7a67874-98d0-45f4-abd2-d803277aebbd,46,ELY4223
218557e7-308b-48cd-832d-92a2787db36a,c7a67874-98d0-45f4-abd2-d803277aebbd,184,EMI0655
710b27f9-5446-4a4b-ad00-237f279ce12e,c7a67874-98d0-45f4-abd2-d803277aebbd,63.2,EMI0955
8a0e3eb7-2a67-48b6-a0e9-006c82e64559,c7a67874-98d0-45f4-abd2-d803277aebbd,300,EMI1255
7df5c87a-5abd-41dd-8613-d880d80bb29b,c7a67874-98d0-45f4-abd2-d803277aebbd,44.8,EML4235-X
3399f19d-82ac-4eb9-b49f-72a973a7db25,c7a67874-98d0-45f4-abd2-d803277aebbd,34,ENO012
2c74c0b0-2595-4820-ad58-fd271fc6839e,c7a67874-98d0-45f4-abd2-d803277aebbd,34,ENO0122
4b4d6eab-fd01-4465-bf33-f491161fcf21,c7a67874-98d0-45f4-abd2-d803277aebbd,38,ENO0135-P
13eef3d1-6a28-4a80-9b4f-7c0ea947ec1c,c7a67874-98d0-45f4-abd2-d803277aebbd,54,ENO0150
67310ab0-ed51-4a95-8f87-6ef23f311262,c7a67874-98d0-45f4-abd2-d803277aebbd,39.6,ENS4222
0cd709e5-05bd-4797-ad08-96535e4fcb55,c7a67874-98d0-45f4-abd2-d803277aebbd,62,EP0102
42c1d919-a5b7-48c5-ad40-cd3a88fcf5d8,c7a67874-98d0-45f4-abd2-d803277aebbd,66,EP0133
748c187e-40ac-4d1a-b644-d81818b52c46,c7a67874-98d0-45f4-abd2-d803277aebbd,66,EP0139
580e5e32-8de6-4ce3-ad4b-d719b7594d84,c7a67874-98d0-45f4-abd2-d803277aebbd,66,EP0150
1bb8f861-2d01-446e-b8fe-02a15cc3be0b,c7a67874-98d0-45f4-abd2-d803277aebbd,66,EP0164
0f33a188-99ff-4ead-b893-5c137a3a0f26,c7a67874-98d0-45f4-abd2-d803277aebbd,116,EP0223
0c713ad1-2ca2-42f4-a806-b7a347dc30d4,c7a67874-98d0-45f4-abd2-d803277aebbd,178,EP0333
440b4bfa-05f5-4e3c-bd82-28a35b4c1230,c7a67874-98d0-45f4-abd2-d803277aebbd,178,EP0350
06a119a7-a7c0-410e-8102-a46eef77cc60,c7a67874-98d0-45f4-abd2-d803277aebbd,72,EP23
0830388f-374e-4437-9908-12552d046c86,c7a67874-98d0-45f4-abd2-d803277aebbd,72,EP33
b6587b9a-9c2e-4df4-ade8-0d94abad4abf,c7a67874-98d0-45f4-abd2-d803277aebbd,72,EP50
63a45ee6-5932-4409-acc2-7b49c6569072,c7a67874-98d0-45f4-abd2-d803277aebbd,230,EP5433
26cc98e3-55f5-475f-bdfd-00fdf35c4ce8,c7a67874-98d0-45f4-abd2-d803277aebbd,86,EP99
20592ea8-a578-4429-baec-0d6050a3480c,c7a67874-98d0-45f4-abd2-d803277aebbd,136,EPS0412
5fd18214-b5cc-4ebe-b181-2ffe5179c35c,c7a67874-98d0-45f4-abd2-d803277aebbd,44.8,ERA0744
84d1d7c9-787b-481c-b443-c5545b7930fd,c7a67874-98d0-45f4-abd2-d803277aebbd,42,ERE422
d0d0c278-74fe-4300-994f-4eb53ffe12f1,c7a67874-98d0-45f4-abd2-d803277aebbd,17.2,ERO0135
3d655132-2ce8-46f0-afdf-c5170f1b101b,c7a67874-98d0-45f4-abd2-d803277aebbd,62,ERR5250
2efe8bbe-0e73-4b0e-a7d1-cde4013c1c4a,c7a67874-98d0-45f4-abd2-d803277aebbd,14,ESB4150-07
9c12c7a9-c76b-4a96-88b1-ebb559d062ed,c7a67874-98d0-45f4-abd2-d803277aebbd,188,ESC0650
0a11240f-ba65-4604-98d7-3efb00e95969,c7a67874-98d0-45f4-abd2-d803277aebbd,15,ESI6503
403489c1-d1c4-4729-a7fc-3486dfe5b9d1,c7a67874-98d0-45f4-abd2-d803277aebbd,15,ESI6515
4483fa82-b602-4534-9e36-407bf48044c9,c7a67874-98d0-45f4-abd2-d803277aebbd,54,EST6646
48d19bb9-3981-4439-a696-868b7143b4db,c7a67874-98d0-45f4-abd2-d803277aebbd,60,ETA7146
158ad03c-cfa4-4b73-92e1-7842b6e78b40,c7a67874-98d0-45f4-abd2-d803277aebbd,0.76,ETE19
5834a177-ac4f-48bf-81b2-5068fd6faf5e,c7a67874-98d0-45f4-abd2-d803277aebbd,154,ETE2350
0000db0f-fff8-4c42-b9fa-d4fb85499a5c,c7a67874-98d0-45f4-abd2-d803277aebbd,38,ETE3050
a6139b9e-fe66-438c-beaf-846f87784216,c7a67874-98d0-45f4-abd2-d803277aebbd,70,ETE4050
1618f478-f369-4c11-bc65-74347ebbd816,c7a67874-98d0-45f4-abd2-d803277aebbd,118,ETE4950
8ed90d2d-e80e-493a-aa01-916035f0c65d,c7a67874-98d0-45f4-abd2-d803277aebbd,34,ETH0154
1a1dd75a-901d-42ff-b844-816b6b0ddfb7,c7a67874-98d0-45f4-abd2-d803277aebbd,66,ETO0450
0d18283d-4bd7-413a-8e7a-5e09b535d6f6,c7a67874-98d0-45f4-abd2-d803277aebbd,30,ETO0950
bd2b28bd-e0d5-4ed2-8d7c-f0e14be3b65c,c7a67874-98d0-45f4-abd2-d803277aebbd,22,EUA3022
27941f13-acf6-4c80-b66c-6af15feab25f,c7a67874-98d0-45f4-abd2-d803277aebbd,34,EUA5422
5b872f16-9bae-4ab2-927f-7c73936370d5,c7a67874-98d0-45f4-abd2-d803277aebbd,39.8,EUB2137
06212c06-302c-4e0c-85f5-be4c08ce5356,c7a67874-98d0-45f4-abd2-d803277aebbd,399.6,EUL1250
07bf30d8-db6e-4e27-a690-3d9007b8142a,c7a67874-98d0-45f4-abd2-d803277aebbd,18,EUN4239
5cb5981a-03bf-4c13-8ea9-daa10c0075fa,c7a67874-98d0-45f4-abd2-d803277aebbd,44,EUS0150
2ba571ce-2418-45d8-a482-993c4f742fb4,c7a67874-98d0-45f4-abd2-d803277aebbd,63.6,EVA5450
17870d49-ec86-4bf1-8f3b-4e91c97c9ab0,c7a67874-98d0-45f4-abd2-d803277aebbd,108,EVO4332
7bc0e194-5a94-4e0f-a915-ad0cbc050d30,c7a67874-98d0-45f4-abd2-d803277aebbd,108,EVO4335
52cfdfde-b665-48f1-a7f8-d1393c832dab,c7a67874-98d0-45f4-abd2-d803277aebbd,27.6,EXE2137
001cdcbe-7441-4252-97bf-0fa52e5ac6f2,c7a67874-98d0-45f4-abd2-d803277aebbd,279.6,EXO0850
c198874a-266c-402c-920a-0110f6bfb9be,c7a67874-98d0-45f4-abd2-d803277aebbd,13.6,EXP6533
18fafc2b-50a5-4627-976b-d546627e9bf9,c7a67874-98d0-45f4-abd2-d803277aebbd,26,EXP8633
04625562-a2f8-4d56-b322-d9cf168a8783,c7a67874-98d0-45f4-abd2-d803277aebbd,27.5,EYD5475
1afc5ba3-4efc-49f3-a67d-ad645baa673b,c7a67874-98d0-45f4-abd2-d803277aebbd,100,FAI0175
08898ad6-073b-4fe1-aab3-357065dd6077,c7a67874-98d0-45f4-abd2-d803277aebbd,199.6,FAL8608
334b0409-1712-4f78-a208-a86d6f83bf52,c7a67874-98d0-45f4-abd2-d803277aebbd,220,FAL8650
893c536e-c2d0-4be1-9b1d-c744118d7dd1,c7a67874-98d0-45f4-abd2-d803277aebbd,239.6,FAL8663
5e881aca-8c31-4c05-a126-01ef54acef53,c7a67874-98d0-45f4-abd2-d803277aebbd,12,FAR4246
11a14da6-b180-47b6-bd9e-78dcd9585d5b,c7a67874-98d0-45f4-abd2-d803277aebbd,23.2,FDL02
41d463c3-a623-499a-b2d2-390f16f3a948,c7a67874-98d0-45f4-abd2-d803277aebbd,41,FDL101
760f9627-404b-421c-8987-a8cc37c59aa2,c7a67874-98d0-45f4-abd2-d803277aebbd,46,FDL102
655efb00-df46-4064-902f-484389b52811,c7a67874-98d0-45f4-abd2-d803277aebbd,42,FDL105
9ad3411b-d6e6-48ea-8fae-c3a864c3b1ad,c7a67874-98d0-45f4-abd2-d803277aebbd,23.2,FDL111
11b0bc5e-7410-42cc-817c-d1629eb21d8d,c7a67874-98d0-45f4-abd2-d803277aebbd,24,FDL113
3c8da752-55db-45fd-b4b0-fff706114753,c7a67874-98d0-45f4-abd2-d803277aebbd,23.2,FDL114
03218acf-293c-452d-8a02-3f9cd7245c0d,c7a67874-98d0-45f4-abd2-d803277aebbd,21,FDL116
0417c9b3-e599-4aca-83a9-d47a9e2fa216,c7a67874-98d0-45f4-abd2-d803277aebbd,21,FDL117
39acd5f0-c963-4258-ac57-eab8899a52e8,c7a67874-98d0-45f4-abd2-d803277aebbd,21,FDL118
35339f59-a200-4704-941b-b66f08be7e33,c7a67874-98d0-45f4-abd2-d803277aebbd,34,FDL120
78834428-2580-4562-8b41-4ce0554c8e39,c7a67874-98d0-45f4-abd2-d803277aebbd,34,FDL121
ca236ea0-d225-419d-9efc-754fec1468e2,c7a67874-98d0-45f4-abd2-d803277aebbd,34,FDL122
314dd25f-2514-4b5c-a074-b2ac9a3a082c,c7a67874-98d0-45f4-abd2-d803277aebbd,12.8,FDL15
9aa74b56-10c7-4b18-9c45-af2024e3e830,c7a67874-98d0-45f4-abd2-d803277aebbd,18.8,FDL22
489926d3-b3b7-4ddb-af00-337596bc1b8a,c7a67874-98d0-45f4-abd2-d803277aebbd,10.4,FDL4
1bf29d71-a4f7-48ed-8147-887a40925016,c7a67874-98d0-45f4-abd2-d803277aebbd,18,FEA412
b20cab48-53f6-4d2b-a84c-14a0b50d29b7,c7a67874-98d0-45f4-abd2-d803277aebbd,15,FEA652
13f0d609-6415-4603-b0aa-1fbd71c2e4b4,c7a67874-98d0-45f4-abd2-d803277aebbd,49.2,FEL0722
7303228b-8025-46c8-a6a8-e406d1eade87,c7a67874-98d0-45f4-abd2-d803277aebbd,17,FER0750
44c67b7c-576a-48f6-a704-c432d8709c47,c7a67874-98d0-45f4-abd2-d803277aebbd,17,FER0763
c1529390-9c87-4f72-a5ae-9e849adb28d6,c7a67874-98d0-45f4-abd2-d803277aebbd,19.6,FET0750
caaebe18-3a2b-4806-8848-76b5633b7bd0,c7a67874-98d0-45f4-abd2-d803277aebbd,19.6,FET0775
1ba63ffa-8765-45a0-8f49-064092bbb2d1,c7a67874-98d0-45f4-abd2-d803277aebbd,18,FEY0322-02
9643c005-107f-47c7-9ee7-2627687cca21,c7a67874-98d0-45f4-abd2-d803277aebbd,19.6,FID6508
388d6eb7-e7b7-48ac-8e8d-7a6e78162533,c7a67874-98d0-45f4-abd2-d803277aebbd,120,FIE0550
48ceb060-f69a-4e42-8e21-08656d642efa,c7a67874-98d0-45f4-abd2-d803277aebbd,260,FIE0850
1850a775-e7f8-4891-9e1d-ea6e236d2f07,c7a67874-98d0-45f4-abd2-d803277aebbd,50,FIL4224
98564bf4-2812-4f9f-a452-a79b12247b9c,c7a67874-98d0-45f4-abd2-d803277aebbd,73.45,0
53f17300-4ce5-4e90-bc62-5e075e8d0396,c7a67874-98d0-45f4-abd2-d803277aebbd,,0
7a7bdd23-be46-43c0-89df-e81c80a1c77d,c7a67874-98d0-45f4-abd2-d803277aebbd,14,FIL6524
91998200-0613-4011-875e-3ecf52e90615,c7a67874-98d0-45f4-abd2-d803277aebbd,118,FLE0512
5ed9d470-bfd9-4a78-91a2-8ba3f04c2c0a,c7a67874-98d0-45f4-abd2-d803277aebbd,148,FLE0533
32112f5d-d727-4f1b-bc24-e6bf9b80ef72,c7a67874-98d0-45f4-abd2-d803277aebbd,52,FLE0912
db3cfdfa-97c5-4701-a7a1-da5e5f4dc1a9,c7a67874-98d0-45f4-abd2-d803277aebbd,70,FLE0933
58f7184b-2b96-4a73-8fe8-8cd39ccc7eaa,c7a67874-98d0-45f4-abd2-d803277aebbd,232,FLE1312
67e8cf6d-931b-4803-80fc-a7a2f9e1e11b,c7a67874-98d0-45f4-abd2-d803277aebbd,398,FLE1512
47747cf3-6cc2-43c6-b79e-6bcc5c879be6,c7a67874-98d0-45f4-abd2-d803277aebbd,16,FON4261-P
706b6760-9717-46a4-8dd5-99fd1a8101e9,c7a67874-98d0-45f4-abd2-d803277aebbd,34,FRA472
273f33c4-fb0c-4484-b53d-3bc590d7c912,c7a67874-98d0-45f4-abd2-d803277aebbd,19.2,FRE0702
59eb20b8-a9ef-4651-9a0a-0a502721d07a,c7a67874-98d0-45f4-abd2-d803277aebbd,19.2,FRE0722
55cb1ad6-2f46-4c3a-b614-856f0177b9d0,c7a67874-98d0-45f4-abd2-d803277aebbd,19.2,FRE0739
6016cafa-d2c3-4a10-be69-bcb02f9d18e9,c7a67874-98d0-45f4-abd2-d803277aebbd,23.6,FRE4202
98cde268-b50f-45f3-92ff-9af3c2024d54,c7a67874-98d0-45f4-abd2-d803277aebbd,23.6,FRE4222
2e1d86b7-b353-4fc6-bdd0-5c34c70b8a8c,c7a67874-98d0-45f4-abd2-d803277aebbd,23.6,FRE4239
bd4ed3f4-75f5-410f-aed4-241b5b30b162,c7a67874-98d0-45f4-abd2-d803277aebbd,38,FRE4902
7acc1a70-51a6-4f2e-91fb-f11a4b3fd312,c7a67874-98d0-45f4-abd2-d803277aebbd,38,FRE4922
47eb5403-ffe7-48ab-ba89-ed1e7a726755,c7a67874-98d0-45f4-abd2-d803277aebbd,38,FRE4939
a437378a-e8cc-4bd2-8dfb-f4239a235c5f,c7a67874-98d0-45f4-abd2-d803277aebbd,56,FRI0450
b1a90db0-95dd-4d21-b48e-4269ba0231c5,c7a67874-98d0-45f4-abd2-d803277aebbd,112,FRO0350
0e08b7be-7d6a-4190-8f8a-cea8ee1f81f2,c7a67874-98d0-45f4-abd2-d803277aebbd,140,FRO0550
7931eea2-e45a-4c0e-b79c-b71b718b6f1c,c7a67874-98d0-45f4-abd2-d803277aebbd,18,FRO0750
10bd014d-36c8-441e-9ebe-01eb6731fb86,c7a67874-98d0-45f4-abd2-d803277aebbd,39.8,FRO5350
25767eed-741c-4226-9872-f142d6e924b5,c7a67874-98d0-45f4-abd2-d803277aebbd,72,FRO5450
0d688956-40bd-45fe-b732-c3f4ba01a2b2,c7a67874-98d0-45f4-abd2-d803277aebbd,13.4,FRY0733
119b563a-d544-4a82-b12b-11d38c378e83,c7a67874-98d0-45f4-abd2-d803277aebbd,13.4,FRY0754
386068f3-60a2-4d49-9c4b-d48dc4c5d486,c7a67874-98d0-45f4-abd2-d803277aebbd,32.8,FRY7633
0eecbd7c-4807-4c1b-b56c-20f6cba16bfc,c7a67874-98d0-45f4-abd2-d803277aebbd,32.8,FRY7654
214ee6e9-b036-4b8a-a1c1-5e65cc6504ce,c7a67874-98d0-45f4-abd2-d803277aebbd,44.8,FRY8433
3f9fa4d5-cb51-44d4-8a30-7dd167b8bedc,c7a67874-98d0-45f4-abd2-d803277aebbd,44.8,FRY8454
03a91c9a-9ae0-495f-8bbb-d77976938fb7,c7a67874-98d0-45f4-abd2-d803277aebbd,16.8,FUT0746
0ebdb3a4-d001-4998-99ae-6222ffa4dfc5,c7a67874-98d0-45f4-abd2-d803277aebbd,56,FUT8446
5e8061ca-f9c3-4a58-89a8-ee481f865a7e,c7a67874-98d0-45f4-abd2-d803277aebbd,30,GAI0150
a2240abf-79c5-4e31-9219-b1419f21f3be,c7a67874-98d0-45f4-abd2-d803277aebbd,34,GAL0750A-LED
566f6792-a125-4d35-a31a-a63f73b6afbb,c7a67874-98d0-45f4-abd2-d803277aebbd,48,GAL0950-LED
625731e5-871e-478d-92f7-b8a400edec98,c7a67874-98d0-45f4-abd2-d803277aebbd,232,GAL1250-LED
4d68b10e-04f9-445e-b033-a0f2a338df05,c7a67874-98d0-45f4-abd2-d803277aebbd,380,GAL3350-LED
8569f3b8-0bdc-4310-a4eb-e6ef19a576c9,c7a67874-98d0-45f4-abd2-d803277aebbd,440,GAL6350-LED
378b0767-9c61-4174-b59d-d20bce9d9910,c7a67874-98d0-45f4-abd2-d803277aebbd,92,GAR0315
017e69aa-3f8c-43dd-8012-32441f238b61,c7a67874-98d0-45f4-abd2-d803277aebbd,92,GAR0321
75cf5de8-9300-44f3-b676-1113bae5b9ca,c7a67874-98d0-45f4-abd2-d803277aebbd,92,GAR0373
5226d743-8495-4f64-80f5-3502490ac3c6,c7a67874-98d0-45f4-abd2-d803277aebbd,166,GAR0615
35381e79-2c3a-4e38-8eed-660bd9bc73b4,c7a67874-98d0-45f4-abd2-d803277aebbd,166,GAR0621
5d536e65-6add-4b61-9892-076abd1572ea,c7a67874-98d0-45f4-abd2-d803277aebbd,166,GAR0673
0342e635-4720-4b54-b212-d48f6da01635,c7a67874-98d0-45f4-abd2-d803277aebbd,74,GAR0915
1e18a53d-442a-44eb-bf04-a5bf6c372b2f,c7a67874-98d0-45f4-abd2-d803277aebbd,74,GAR0921
2c2a4c09-5b57-4d3c-be82-095f551c0252,c7a67874-98d0-45f4-abd2-d803277aebbd,74,GAR0973
850da857-e684-49be-b6d9-32700ebcb7ee,c7a67874-98d0-45f4-abd2-d803277aebbd,252,GAR1315
630cb5e4-02f8-48da-aefb-ac1543ad648a,c7a67874-98d0-45f4-abd2-d803277aebbd,252,GAR1321
c801ea78-7824-495d-92d6-e7208f2c9fd1,c7a67874-98d0-45f4-abd2-d803277aebbd,252,GAR1373
21db6b27-50e4-4bfc-ad99-4bc86f98dda0,c7a67874-98d0-45f4-abd2-d803277aebbd,478,GAR1515
3d8eff86-7190-45ae-94e8-6e087ddbe86e,c7a67874-98d0-45f4-abd2-d803277aebbd,478,GAR1521
0eb2ca98-0ec7-4d3b-95b4-ca6971c81da7,c7a67874-98d0-45f4-abd2-d803277aebbd,478,GAR1573
