saleId
738be3e3-31a0-47da-b4b6-6f3819a33803
88ee9ca5-b5fa-4804-af08-8afa91220325
6569c6da-d01e-4661-908d-cc3cdb556284
f6384c85-90ec-4c77-b621-c6e77d236b8d
70931693-6758-45ab-8244-301b0256f867
5d117c43-cc72-475f-bdfc-6235f2751d64
b81b0e84-d12f-493f-8f97-4d3d24cd0e42
97a6ca5e-3b2f-4e41-9ce1-4401527c9dfe
34c45007-20e4-43aa-bd61-3387b159509b
1ccf3736-fa51-447b-95da-0b2f0e2b7579
236ed27c-2969-4080-ac0e-bcca9bb21ad1
217ccceb-21a8-43bd-822e-d9d86bf3e88d
d29cdffb-5567-4685-8b6f-e1ffda33d0b1
2d9f430a-6f3a-4f13-93e5-cdce8e50d654
c1fa10a2-8f44-4ff0-9f9f-37085db1d2cf
fff857c8-9967-46de-bba3-c70657ebbc2b
424e26cb-b5c1-44a5-8e78-1ae7ad172911
a6cefd17-2f46-4dbb-aff6-ee0581b73cab
ad356b20-5c80-4a21-b8a7-0f46ff4c597a
acb442bd-149e-4561-ac19-363c9065285e
36a2a889-5009-4bbc-8bae-ea785967cdb5
adda1dde-c8ce-4cbb-b77f-8ef67073d028
f1820a67-60ce-458e-b3cd-f4546d870757
6a5c0c5a-3e70-4fd6-9c5b-73c961f682fd
be5be58e-0fd7-4e00-bf9b-202c66da0d47
891aee9b-771e-4e25-b2e4-5b20abc137bc
19e4a7b8-6406-42f1-8eb0-e1fd411947f6
c7cb68ab-820e-4371-a990-fde6048a17ef
75ef16b6-246c-4084-a607-7e35ac078ebc
e298fdde-fd08-4a33-9046-93696bc3aa59
9761f7a3-6884-4c48-b4e7-d048e286eedf
1fc98945-4492-42dc-a26f-1ae6750ac154
b8178ba4-a452-4dd6-8870-ce2fbf75d6d2
e00658d1-21cd-4bb3-adff-ddfc5f656876
abdec30f-2929-4241-87ac-059e1f80b3f8
90d5e7ce-3649-4ee2-8b81-ae2831c7fb16
df91dc43-9aaa-4860-833f-e1f406e8d6c0
6393c412-5256-40fc-b55a-b4c1d610764e
728f1eaf-0c01-448b-b475-99031e76a763
dbf9a294-d388-4db7-b849-5372ab3b5e3b
11aec13a-1eeb-49b2-a97b-0d9d2fe1a80b
3b2d0039-fd6f-4c32-814c-375adca7b447
ac4054f7-c9ce-4ed8-919d-2b247ee4a2d7
444a56ac-b0d2-44b0-bb69-11ed80e986a8
d8fdf272-27aa-4788-a2a1-c7047838989d
29753dc3-46dc-45d5-9861-f8f56a14584d
ad308f51-3e73-40e7-92c9-fbb720caff2d
f76b0b79-f338-42ac-8800-7fa1ce4b96bc
5710c372-0d71-4eec-a887-7811b7cbc9c6
8dba2119-7330-4f80-ac45-9779aec86e6a
b86ae8c1-2f24-4466-9766-b3a7b21254d9
d6af9e0a-1765-4dc4-9a6c-b3eb419cd873
c1fb35e0-2cc4-4192-a040-c1a581f77ea0
901959b6-7f5b-490b-8e63-4a8b047fd66c
2663f141-554d-44bc-b6ed-a37d19e2c7bb
a2951714-bb23-4640-aa1b-6a40430c0118
825f35eb-7fbb-41c0-bd40-285643966223
86f6cc29-4088-45c9-9a29-a0945c009e35
c68e093b-18f1-4d24-9510-351a0a08a523
9c7ab3d0-99b7-43a8-b3e8-4073b6ba3ddd
7137dd32-a886-4303-a5f4-0c6b6dcc111d
fce9efce-0ecf-4143-9d30-aaf51956cc5d
a7408207-d897-4cca-a9cf-21bb00873d3e
409a7338-2f7f-4eb0-b76f-f4fe11f09818
cac7082d-5ecb-4d2f-b0e3-adf03ea36bd9
34b56b06-38a1-4272-84d2-d167fd6cd896
6b1e88bc-888b-423b-8687-3cbe8ae5d48f
